0,2083
1,26604
2,18972
3,22207
4,47025
5,59511
6,12490
7,24961
8,29156
9,18021
10,36573
11,38319
12,53320
13,1482
14,26006
15,13119
16,38999
17,50834
18,8803
19,1450
20,5842
21,11898
22,15102
23,2396
24,38944
25,654
26,68238
27,18421
28,51970
29,3330
30,64948
31,17977
32,20058
33,57339
34,31547
35,24856
36,37468
37,36255
38,30363
39,5007
40,6885
41,30783
42,48614
43,30494
44,369
45,11283
46,8966
47,70691
48,2375
49,7313
50,31998
51,69560
52,14528
53,48294
54,48614
55,947
56,1900
57,30795
58,27974
59,19466
60,47506
61,60652
62,27840
63,36405
64,9478
65,15522
66,28811
67,51897
68,56704
69,37215
70,13119
71,55019
72,38896
73,19984
74,9525
75,71397
76,49042
77,51970
78,67593
79,26962
80,49042
81,27124
82,21207
83,26962
84,42825
85,3511
86,36459
87,59818
88,52415
89,797
90,44357
91,69856
92,19127
93,3511
94,22207
95,31998
96,72569
97,2396
98,28876
99,55216
100,71786
101,31590
102,6862
103,34051
104,54909
105,7026
106,18641
107,19359
108,58847
109,18775
110,350
111,15102
112,11283
113,3511
114,31418
115,1450
116,18775
117,37657
118,30439
119,71397
120,3153
121,40847
122,9284
123,20432
124,33767
125,1959
126,54978
127,8803
128,7070
129,88
130,3330
131,56767
132,26006
133,1886
134,9487
135,8682
136,457
137,369
138,5842
139,22071
140,1412
141,1627
142,69856
143,72428
144,64701
145,44407
146,33489
147,7718
148,59695
149,48674
150,24856
151,37493
152,258
153,67888
154,58861
155,26412
156,51970
157,44671
158,48122
159,14804
160,37578
161,27211
162,24961
163,8525
164,18234
165,56767
166,23681
167,13645
168,67798
169,28141
170,19466
171,23494
172,39809
173,5036
174,37529
175,67593
176,1523
177,59959
178,46816
179,27618
180,36255
181,4895
182,1511
183,67798
184,27618
185,26317
186,31590
187,4009
188,57638
189,58260
190,8512
191,59961
192,797
193,14528
194,47789
195,14058
196,11898
197,2044
198,8733
199,966
200,2113
201,36603
202,38710
203,10122
204,37412
205,1032
206,7026
207,38730
208,27795
209,17714
210,74856
211,46933
212,36257
213,27618
214,3348
215,44407
216,37264
217,64975
218,29156
219,6271
220,88
221,16129
222,37067
223,8512
224,776
225,1450
226,30795
227,1482
228,16129
229,37681
230,5085
231,13119
232,30783
233,47789
234,57945
235,50064
236,10881
237,16476
238,25605
239,20983
240,20584
241,31639
242,1785
243,8312
244,50834
245,18544
246,51154
247,27457
248,16626
249,30545
250,19377
251,13119
252,37215
253,38979
254,68046
255,2083
256,38710
257,19359
258,5605
259,17977
260,37412
261,60339
262,3511
263,64214
264,2893
265,8803
266,24316
267,25605
268,41969
269,22207
270,2065
271,25605
272,1450
273,6862
274,5605
275,23494
276,20344
277,29186
278,19970
279,14772
280,31363
281,20817
282,70610
283,5833
284,34842
285,18848
286,28332
287,57925
288,41916
289,36883
290,30783
291,5343
292,1625
293,13119
294,14528
295,20432
296,37529
297,38896
298,47789
299,15102
300,12490
301,3511
302,47747
303,5833
304,30783
305,47826
306,19280
307,18972
308,58704
309,17909
310,68478
311,37288
312,38539
313,12933
314,18234
315,28876
316,21737
317,18234
318,8803
319,57945
320,48544
321,25812
322,55060
323,48614
324,39809
325,26991
326,2329
327,31418
328,59818
329,55810
330,16129
331,49784
332,2631
333,61194
334,7026
335,4895
336,33767
337,57925
338,30494
339,3511
340,38507
341,12490
342,4009
343,19084
344,62039
345,39809
346,36459
347,37657
348,23494
349,5614
350,38979
351,38896
352,44434
353,17278
354,30583
355,22207
356,49532
357,38979
358,69429
359,54828
360,58334
361,36815
362,23307
363,19970
364,5007
365,26006
366,26001
367,36883
368,6718
369,50031
370,55019
371,25812
372,11980
373,24316
374,57638
375,19060
376,10469
377,43696
378,37067
379,59695
380,55576
381,22966
382,8598
383,8712
384,77296
385,1785
386,8525
387,1523
388,27211
389,22071
390,36603
391,47025
392,20928
393,49176
394,17494
395,19280
396,1037
397,44885
398,16454
399,3557
400,55885
401,18775
402,8803
403,20817
404,34051
405,64701
406,34892
407,62039
408,49784
409,70730
410,28876
411,26589
412,14058
413,3417
414,20878
415,38979
416,72428
417,20222
418,56770
419,34171
420,13645
421,48294
422,2144
423,8803
424,59249
425,17954
426,14804
427,5228
428,36611
429,19429
430,18421
431,2113
432,7930
433,43696
434,51699
435,60339
436,7026
437,16498
438,36818
439,1661
440,14619
441,966
442,3511
443,50096
444,1037
445,36405
446,24316
447,48614
448,1266
449,26006
450,27567
451,27840
452,9110
453,947
454,23681
455,3511
456,67614
457,32689
458,702
459,64258
460,37578
461,7026
462,8081
463,47852
464,17632
465,18345
466,59511
467,55055
468,44016
469,2346
470,50031
471,1266
472,3348
473,59959
474,69863
475,37692
476,399
477,1037
478,258
479,16129
480,56452
481,1217
482,31639
483,797
484,38944
485,17977
486,18234
487,53320
488,258
489,1217
490,46563
491,23255
492,67689
493,9478
494,717
495,58582
496,14083
497,5605
498,37578
499,16476
500,37412
501,5007
502,48472
503,52857
504,72315
505,5614
506,17712
507,37288
508,7026
509,70730
510,28332
511,38730
512,19321
513,27840
514,67689
515,11980
516,15522
517,811
518,7712
519,3511
520,27618
521,18518
522,36569
523,33489
524,29618
525,15102
526,38710
527,75081
528,702
529,58309
530,1045
531,3511
532,4531
533,67593
534,9300
535,37279
536,23494
537,6331
538,28929
539,48383
540,68046
541,60652
542,55019
543,19404
544,16710
545,27124
546,48405
547,4009
548,16454
549,31363
550,44885
551,57925
552,37692
553,18775
554,6896
555,28332
556,44407
557,258
558,5007
559,31998
560,7026
561,20222
562,12839
563,16476
564,14772
565,3511
566,19397
567,40847
568,19984
569,44792
570,9300
571,30494
572,6530
573,14772
574,26604
575,15522
576,37072
577,2083
578,3511
579,32689
580,64975
581,3565
582,36569
583,7678
584,5007
585,28543
586,50031
587,258
588,68404
589,24207
590,46816
591,439
592,1032
593,13645
594,48741
595,34842
596,52415
597,13443
598,2893
599,5605
600,18524
601,1785
602,18641
603,48614
604,49176
605,11898
606,52415
607,1217
608,3751
609,10881
610,5228
611,18403
612,37714
613,52415
614,37578
615,31639
616,48294
617,15319
618,1032
619,48614
620,2044
621,47161
622,39809
623,7070
624,54978
625,37072
626,3511
627,1810
628,797
629,44016
630,41509
631,58260
632,24487
633,3511
634,10881
635,62039
636,247
637,1032
638,1497
639,1625
640,17632
641,36655
642,882
643,59372
644,1032
645,36405
646,24487
647,72625
648,57934
649,14918
650,10122
651,27840
652,31125
653,10881
654,33489
655,27618
656,42825
657,9287
658,8525
659,59961
660,58396
661,7313
662,19321
663,717
664,1886
665,19377
666,8512
667,9284
668,5462
669,28811
670,24207
671,49532
672,19127
673,3751
674,48502
675,1217
676,654
677,3615
678,30494
679,19429
680,21737
681,11247
682,2032
683,2346
684,439
685,21967
686,38507
687,15303
688,18848
689,36255
690,60750
691,1217
692,23255
693,12490
694,5007
695,13119
696,44885
697,57073
698,17954
699,30494
700,30494
701,8176
702,20817
703,7093
704,38730
705,6530
706,7313
707,54828
708,37813
709,28543
710,19002
711,60652
712,1523
713,64258
714,258
715,24487
716,49532
717,27618
718,37813
719,18021
720,72315
721,19321
722,7026
723,28427
724,42224
725,14204
726,49784
727,31547
728,20928
729,47454
730,40376
731,31125
732,25605
733,55397
734,48383
735,64258
736,11283
737,71786
738,37468
739,37529
740,17588
741,67614
742,70730
743,1785
744,10803
745,50096
746,9487
747,48544
748,36255
749,22207
750,68478
751,19397
752,18162
753,20432
754,29156
755,16454
756,54978
757,21737
758,37094
759,10881
760,6718
761,67593
762,29396
763,9525
764,27974
765,75080
766,17714
767,58309
768,60750
769,8312
770,18421
771,36393
772,1032
773,38710
774,27388
775,58342
776,19743
777,50064
778,8803
779,6885
780,16129
781,258
782,23068
783,29396
784,14918
785,46563
786,36405
787,11247
788,62039
789,4196
790,26731
791,37215
792,1450
793,654
794,44357
795,52857
796,7026
797,40199
798,1032
799,48472
800,58309
801,9887
802,17909
803,19030
804,52965
805,8733
806,2032
807,51154
808,40376
809,24316
810,41509
811,37468
812,43078
813,3511
814,43078
815,34842
816,49532
817,56704
818,913
819,14619
820,64948
821,56767
822,19386
823,60339
824,69863
825,19002
826,13119
827,17714
828,811
829,20928
830,68046
831,1523
832,40110
833,19127
834,7678
835,14503
836,36947
837,1627
838,6896
839,258
840,4531
841,19970
842,49042
843,52857
844,38979
845,32952
846,2765
847,39699
848,36301
849,797
850,2560
851,1450
852,1523
853,21737
854,2044
855,3417
856,16498
857,58983
858,64214
859,22071
860,4531
861,2113
862,3417
863,67689
864,37813
865,37279
866,48405
867,13119
868,71397
869,258
870,48294
871,31125
872,797
873,58983
874,61194
875,58309
876,15102
877,8682
878,34051
879,7026
880,48674
881,47852
882,3417
883,2263
884,7093
885,19030
886,50787
887,48674
888,19386
889,36611
890,18021
891,654
892,6896
893,16498
894,36818
895,57945
896,19280
897,9300
898,59695
899,70654
900,7026
901,59249
902,26006
903,72020
904,36603
905,2631
906,7070
907,21967
908,28680
909,18403
910,457
911,40326
912,17977
913,15215
914,60750
915,9487
916,19397
917,8049
918,35295
919,776
920,36883
921,48472
922,58396
923,16129
924,947
925,56208
926,17738
927,26731
928,28485
929,1032
930,5842
931,3557
932,5842
933,23420
934,27795
935,14083
936,36255
937,399
938,13645
939,19397
940,51897
941,33489
942,67888
943,23255
944,24856
945,8081
946,24961
947,3027
948,913
949,57339
950,37681
951,24856
952,36393
953,2346
954,23681
955,22207
956,47789
957,60339
958,1959
959,64258
960,37529
961,17954
962,2631
963,56770
964,47454
965,55810
966,74856
967,8966
968,913
969,38999
970,31686
971,512
972,1959
973,15522
974,24856
975,1482
976,58818
977,30935
978,69935
979,15289
980,1037
981,7712
982,20928
983,18345
984,2631
985,2346
986,29332
987,5591
988,68404
989,19074
990,27795
991,19280
992,1450
993,62064
994,48782
995,36736
996,48544
997,44671
998,37578
999,15215
