0,44016
1,50834
2,4196
3,31998
4,36255
5,3511
6,75080
7,57073
8,717
9,37493
10,6718
11,38539
12,19429
13,57934
14,10881
15,26962
16,6950
17,2113
18,5007
19,4196
20,9287
21,31590
22,72020
23,42224
24,48383
25,2263
26,26829
27,55060
28,54978
29,258
30,40326
31,31547
32,7026
33,21967
34,48614
35,21207
36,30935
37,16498
38,6331
39,48899
40,56704
41,18345
42,50096
43,16454
44,70730
45,27567
46,68404
47,7093
48,31639
49,27974
50,46931
51,18234
52,51970
53,3511
54,1627
55,1217
56,19429
57,18775
58,43078
59,258
60,18175
61,654
62,29618
63,56770
64,1523
65,59511
66,36611
67,15102
68,8712
69,20983
70,29156
71,44792
72,37072
73,25812
74,3557
75,797
76,8733
77,1037
78,34171
79,23420
80,258
81,654
82,69856
83,62064
84,20943
85,457
86,1032
87,23681
88,28811
89,41969
90,439
91,9284
92,41486
93,39699
94,20943
95,14772
96,18518
97,37072
98,48741
99,5017
100,46593
101,56767
102,42825
103,66243
104,3751
105,26006
106,59959
107,27974
108,5017
109,52291
110,12072
111,3615
112,8682
113,44434
114,55055
115,19970
116,47747
117,58983
118,46563
119,5833
120,654
121,20432
122,3511
123,36569
124,19386
125,15522
126,18021
127,36611
128,24487
129,18674
130,64948
131,48614
132,31639
133,37166
134,13119
135,31998
136,27037
137,47161
138,27567
139,3511
140,3511
141,13119
142,71397
143,64214
144,37094
145,14918
146,23068
147,23420
148,19280
149,12072
150,1450
151,2765
152,3511
153,31998
154,50096
155,18403
156,2032
157,47789
158,41509
159,31639
160,27567
161,71397
162,8712
163,258
164,10469
165,29332
166,12839
167,2542
168,49042
169,32952
170,56770
171,19030
172,27974
173,88
174,29332
175,3511
176,41279
177,16454
178,24207
179,57934
180,58342
181,13119
182,6885
183,57339
184,14058
185,21967
186,48472
187,38896
188,18421
189,37215
190,51970
191,19743
192,18021
193,22244
194,26412
195,59646
196,49042
197,21737
198,40199
199,14083
200,19386
201,8512
202,4895
203,6271
204,60750
205,1266
206,1886
207,8733
208,14058
209,56767
210,48544
211,9287
212,18403
213,64701
214,24487
215,2893
216,48122
217,20817
218,37279
219,55055
220,10649
221,10122
222,17738
223,28485
224,18403
225,36603
226,20943
227,19970
228,5842
229,67798
230,13443
231,19970
232,7623
233,55397
234,38745
235,46933
236,60894
237,13119
238,4341
239,17278
240,10469
241,1661
242,12072
243,38979
244,7026
245,16710
246,3417
247,26412
248,37455
249,2631
250,2329
251,7712
252,32689
253,46563
254,4531
255,717
256,15708
257,11980
258,29396
259,18021
260,19030
261,19127
262,47826
263,46931
264,47025
265,5462
266,68404
267,30783
268,49176
269,8152
270,4009
271,64214
272,41916
273,2329
274,57945
275,3615
276,60894
277,4531
278,31125
279,2738
280,15708
281,38949
282,14528
283,5121
284,31590
285,13443
286,43696
287,18403
288,38944
289,24207
290,258
291,37399
292,40847
293,6896
294,31590
295,38999
296,57925
297,39809
298,19850
299,26001
300,8081
301,1285
302,72625
303,27211
