1,0,10881
1,1,947
1,2,22378
1,3,37288
1,4,67614
1,5,3068
1,6,50031
1,7,51897
1,8,27457
1,9,1363
1,10,3806
1,11,37657
1,12,71397
1,13,70691
1,14,37578
1,15,30494
1,16,37657
1,17,2893
1,18,50034
1,19,3417
1,20,15215
1,21,48674
1,22,3348
1,23,58582
1,24,1217
1,25,8682
1,26,19970
1,27,403
1,28,55060
1,29,19429
1,30,13119
1,31,15102
1,32,36405
1,33,18848
1,34,4341
1,35,717
1,36,26502
1,37,30439
1,38,48544
1,39,50064
1,40,51897
1,41,3806
1,42,8049
1,43,60894
1,44,37578
1,45,7070
1,46,19127
1,47,2738
1,48,28876
1,49,18506
1,50,40110
1,51,67798
1,52,28332
1,53,56704
1,54,69863
1,55,47025
1,56,24856
1,57,5017
1,58,3511
1,59,2044
1,60,37094
1,61,57929
1,62,36255
1,63,34892
1,64,3565
1,65,18775
1,66,2329
1,67,19002
1,68,49176
1,69,28811
1,70,7093
1,71,20058
1,72,18518
1,73,14619
1,74,1497
1,75,8152
1,76,1450
1,77,23420
1,78,20432
1,79,36569
1,80,439
1,81,6718
1,82,19970
1,83,7026
1,84,67593
1,85,57638
1,86,1523
1,87,67689
1,88,17632
1,89,48614
1,90,654
1,91,64214
1,92,1450
1,93,41509
1,94,21207
1,95,15102
1,96,3557
1,97,8512
1,98,27211
1,99,2032
1,100,40326
1,101,33489
1,102,2113
1,103,2560
1,104,28811
1,105,19429
1,106,15102
1,107,20432
1,108,20583
1,109,23637
1,110,25756
1,111,5121
1,112,47747
1,113,1450
1,114,41279
1,115,19404
1,116,512
1,117,48188
1,118,5842
1,119,27840
1,120,18972
1,121,30172
1,122,38710
1,123,3747
1,124,36818
1,125,19466
1,126,7070
1,127,58260
1,128,40326
1,129,8525
1,130,4341
1,131,32952
1,132,3511
1,133,37455
1,134,50787
1,135,16626
1,136,72625
1,137,44792
1,138,46933
1,139,68478
1,140,31363
1,141,18021
1,142,37072
1,143,5121
1,144,28141
1,145,47025
1,146,1032
1,147,37072
1,148,34171
1,149,8712
1,150,25812
1,151,70610
1,152,2542
1,153,1785
1,154,40326
1,155,24961
1,156,38944
1,157,55216
1,158,24961
1,159,22378
1,160,18972
1,161,21737
1,162,60652
1,163,8733
1,164,60652
1,165,28543
1,166,36569
1,167,48294
1,168,57945
1,169,72428
1,170,5842
1,171,882
1,172,58704
1,173,36255
1,174,18403
1,175,17977
1,176,12072
1,177,16498
1,178,11247
1,179,9525
1,180,41969
1,181,37681
1,182,2738
1,183,2083
